Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Exchange
VMBS,Vanguard Mortgage-Backed Securities ETF,53.09,$1.5B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmbs,NASDAQ
VNR,Vanguard Natural Resources LLC,5.84,$761.91M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnr,NASDAQ
VNRAP,Vanguard Natural Resources LLC,14.3,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnrap,NASDAQ
VNRBP,Vanguard Natural Resources LLC,14.08,$98.56M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnrbp,NASDAQ
VNRCP,Vanguard Natural Resources LLC,13.71,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnrcp,NASDAQ
VONE,Vanguard Russell 1000 ETF,96.88,$532.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vone,NASDAQ
VONG,Vanguard Russell 1000 Growth ETF,105.01,$483.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vong,NASDAQ
VONV,Vanguard Russell 1000 Value ETF,89.14,$427.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vonv,NASDAQ
VTWO,Vanguard Russell 2000 ETF,95.93,$575.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwo,NASDAQ
VTWG,Vanguard Russell 2000 Growth ETF,107.14,$150M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwg,NASDAQ
VTWV,Vanguard Russell 2000 Value ETF,85.16,$76.64M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwv,NASDAQ
VTHR,Vanguard Russell 3000 ETF,96.71,$174.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vthr,NASDAQ
VCSH,Vanguard Short-Term Corporate Bond ETF,79.52,$10.48B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcsh,NASDAQ
VGSH,Vanguard Short-Term Government ETF,60.9,$578.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgsh,NASDAQ
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,48.4,$1.79B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtip,NASDAQ
BNDX,Vanguard Total International Bond ETF,53.24,$3.51B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bndx,NASDAQ
VXUS,Vanguard Total International Stock ETF,46.95,$4.64B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vxus,NASDAQ
VPCO,Vapor Corp.,0.316,$3.25M,n/a,Consumer Non-Durables,Tobacco,http://www.nasdaq.com/symbol/vpco,NASDAQ
VPCOU,Vapor Corp.,6.0001,n/a,n/a,Consumer Non-Durables,Tobacco,http://www.nasdaq.com/symbol/vpcou,NASDAQ
VRNS,"Varonis Systems, Inc.",17.8,$443.58M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vrns,NASDAQ
VDSI,"VASCO Data Security International, Inc.",19.2,$764.68M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vdsi,NASDAQ
VBLT,Vascular Biogenics Ltd.,5.32,$106.18M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vblt,NASDAQ
VASC,"Vascular Solutions, Inc.",36.02,$624.72M,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/vasc,NASDAQ
VBIV,VBI Vaccines Inc.,2.6,$61.18M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vbiv,NASDAQ
WOOF,VCA Inc. ,56.2,$4.53B,2001,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/woof,NASDAQ
VECO,Veeco Instruments Inc.,21.13,$865.13M,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/veco,NASDAQ
APPY,"Venaxis, Inc.",0.35,$10.85M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/appy,NASDAQ
VRA,"Vera Bradley, Inc.",12.31,$467.44M,2010,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vra,NASDAQ
VCYT,"Veracyte, Inc.",7.19,$198.91M,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/vcyt,NASDAQ
VSTM,"Verastem, Inc.",2.24,$82.73M,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vstm,NASDAQ
VCEL,Vericel Corporation,2.34,$55.67M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vcel,NASDAQ
VRNT,Verint Systems Inc.,46.91,$2.91B,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/vrnt,NASDAQ
VRSN,"VeriSign, Inc.",90.9,$10.14B,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsn,NASDAQ
VRSK,"Verisk Analytics, Inc.",76.1,$12.89B,2009,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsk,NASDAQ
VBTX,"Veritex Holdings, Inc.",17.25,$184.79M,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/vbtx,NASDAQ
VRML,"Vermillion, Inc.",1.88,$97.78M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vrml,NASDAQ
VSAR,"Versartis, Inc.",12.59,$369.65M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vsar,NASDAQ
VTNR,"Vertex Energy, Inc",1.93,$54.45M,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vtnr,NASDAQ
VRTX,Vertex Pharmaceuticals Incorporated,130.36,$32.03B,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrtx,NASDAQ
VRTA,"Vestin Realty Mortgage I, Inc.",3.35,$4.36M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vrta,NASDAQ
VRTB,"Vestin Realty Mortgage II, Inc.",3.23,$8.05M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vrtb,NASDAQ
VIA,Viacom Inc.,51.66,$20.49B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/via,NASDAQ
VIAB,Viacom Inc.,49.69,$17.27B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/viab,NASDAQ
VSAT,"ViaSat, Inc.",62,$3B,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vsat,NASDAQ
VIAV,Viavi Solutions Inc.,6.39,$1.52B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/viav,NASDAQ
VICL,Vical Incorporated,0.498,$45.58M,1993,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vicl,NASDAQ
VICR,Vicor Corporation,9.34,$362.31M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vicr,NASDAQ
CIZ,Victory CEMP Developed Enhanced Volatility Wtd Index ETF,32.23,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ciz,NASDAQ
CID,Victory CEMP International High Div Volatility Wtd Index ETF,33.2911,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cid,NASDAQ
CIL,Victory CEMP International Volatility Wtd Index ETF,34.2901,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cil,NASDAQ
CFO,Victory CEMP US 500 Enhanced Volatility Wtd Index ETF,37.1,$25.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfo,NASDAQ
CFA,Victory CEMP US 500 Volatility Wtd Index ETF,36.8239,$7.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfa,NASDAQ
CSF,Victory CEMP US Discovery Enhanced Volatility Wtd Index ETF,36.7141,$20.19M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csf,NASDAQ
CDC,Victory CEMP US EQ Income Enhanced Volatility Wtd Index ETF,36.3786,$23.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdc,NASDAQ
CDL,Victory CEMP US Large Cap High Div Volatility Wtd Index ETF,35.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdl,NASDAQ
CSB,Victory CEMP US Small Cap High Div Volatility Wtd Index ETF,34.3406,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csb,NASDAQ
CSA,Victory CEMP US Small Cap Volatility Wtd Index ETF,34.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csa,NASDAQ
VBND,Vident Core U.S. Bond Strategy Fund,49.71,$427.51M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vbnd,NASDAQ
VUSE,Vident Core US Equity ETF,26.3101,$399.91M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vuse,NASDAQ
VIDI,Vident International Equity Fund,20.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vidi,NASDAQ
VDTH,Videocon d2h Limited,8.41,$826.28M,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/vdth,NASDAQ
VGGL,Viggle Inc.,0.474,$11.92M,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/vggl,NASDAQ
VKTX,"Viking Therapeutics, Inc.",3.1568,$30.55M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktx,NASDAQ
VBFC,Village Bank and Trust Financial Corp.,18.3,$25.95M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vbfc,NASDAQ
VLGEA,"Village Super Market, Inc.",25.8,$365.54M,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/vlgea,NASDAQ
VIMC,Vimicro International Corporation,13.28,$341.42M,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/vimc,NASDAQ
VIP,VimpelCom Ltd.,3.4,$5.97B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vip,NASDAQ
VNOM,Viper Energy Partners LP,15.78,$1.26B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnom,NASDAQ
VIRC,Virco Manufacturing Corporation,3.36,$50.39M,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/virc,NASDAQ
VA,Virgin America Inc.,37.61,$1.65B,2014,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/va,NASDAQ
VIRT,"Virtu Financial, Inc.",22.06,$3.05B,2015,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/virt,NASDAQ
VSCP,"VirtualScopics, Inc.",3.01,$9.04M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/vscp,NASDAQ
VRTS,"Virtus Investment Partners, Inc.",138.92,$1.2B,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrts,NASDAQ
VRTU,Virtusa Corporation,49.35,$1.47B,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/vrtu,NASDAQ
VISN,"VisionChina Media, Inc.",10.3,$52.59M,2007,Technology,Advertising,http://www.nasdaq.com/symbol/visn,NASDAQ
VTAE,"Vitae Pharmaceuticals, Inc.",14.26,$311.87M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtae,NASDAQ
VTL,"Vital Therapies, Inc.",9.66,$293.91M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtl,NASDAQ
VVUS,"VIVUS, Inc.",1.28,$133.17M,1994,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vvus,NASDAQ
VIIZ,VIX Med-Term ETN Velocityshares,15.46,$1.93M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viiz,NASDAQ
VIIX,VIX Short-Term ETN Velocityshares,24.32,$4.08M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viix,NASDAQ
VOD,Vodafone Group Plc,33.47,$88.71B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vod,NASDAQ
VLTC,Voltari Corporation,6.42,$57.75M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vltc,NASDAQ
VOXX,VOXX International Corporation,5.72,$138.42M,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/voxx,NASDAQ
VYGR,"Voyager Therapeutics, Inc.",27.85,$725.07M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vygr,NASDAQ
VRNG,"Vringo, Inc.",3.19,$3.6M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/vrng,NASDAQ
VSEC,VSE Corporation,65.1,$349.9M,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/vsec,NASDAQ
VTVT,vTv Therapeutics Inc.,6.96,$228.38M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtvt,NASDAQ
VUZI,Vuzix Corporation,6.21,$99.73M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vuzi,NASDAQ
VWR,VWR Corporation,26.47,$3.48B,2014,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/vwr,NASDAQ
WGBS,"WaferGen Bio-systems, Inc.",0.86,$12.43M,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/wgbs,NASDAQ
WBA,"Walgreens Boots Alliance, Inc.",83.99,$91.45B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/wba,NASDAQ
WRES,"Warren Resources, Inc.",0.2151,$18.33M,2004,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wres,NASDAQ
WAFD,"Washington Federal, Inc.",26.01,$2.44B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wafd,NASDAQ
WAFDW,"Washington Federal, Inc.",8.4007,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wafdw,NASDAQ
WASH,"Washington Trust Bancorp, Inc.",41.21,$700.63M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wash,NASDAQ
WFBI,WashingtonFirst Bankshares Inc,21.94,$230.78M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wfbi,NASDAQ
WSBF,"Waterstone Financial, Inc.",13.91,$409.36M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wsbf,NASDAQ
WVE,WAVE Life Sciences Ltd.,16.49,$345.19M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/wve,NASDAQ
WAVX,Wave Systems Corp.,0.1199,$7.29M,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/wavx,NASDAQ
WNFM,"Wayne Farms, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wnfm,NASDAQ
WAYN,Wayne Savings Bancshares Inc.,12.96,$36.05M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wayn,NASDAQ
WSTG,"Wayside Technology Group, Inc.",18.155,$85.76M,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/wstg,NASDAQ
WDFC,WD-40 Company,99.5,$1.43B,1973,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wdfc,NASDAQ
FLAG,WeatherStorm Forensic Accounting Long Short ETF,31.49,$12.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/flag,NASDAQ
WEB,"Web.com Group, Inc.",24.15,$1.23B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/web,NASDAQ
WBMD,WebMD Health Corp,45.99,$1.72B,2005,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wbmd,NASDAQ
WB,Weibo Corporation,18.64,$3.8B,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wb,NASDAQ
WEBK,"Wellesley Bancorp, Inc.",18.9899,$46.76M,2012,Finance,Banks,http://www.nasdaq.com/symbol/webk,NASDAQ
WEN,Wendy&#39;s Company (The),10.38,$2.84B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wen,NASDAQ
WERN,"Werner Enterprises, Inc.",27.3,$1.96B,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/wern,NASDAQ
WSBC,"WesBanco, Inc.",34.03,$1.31B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsbc,NASDAQ
WTBA,West Bancorporation,20.87,$335.26M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtba,NASDAQ
WSTC,West Corporation,25.5,$2.12B,2013,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wstc,NASDAQ
WMAR,"West Marine, Inc.",9.37,$231.41M,1993,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/wmar,NASDAQ
WABC,Westamerica Bancorporation,49.1,$1.25B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wabc,NASDAQ
WBB,"Westbury Bancorp, Inc.",18.1,$79.85M,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/wbb,NASDAQ
WSTL,"Westell Technologies, Inc.",1.43,$87.27M,1995,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/wstl,NASDAQ
WDC,Western Digital Corporation,63.93,$14.81B,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/wdc,NASDAQ
WFD,"Westfield Financial, Inc.",8.03,$147.35M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wfd,NASDAQ
WLB,Westmoreland Coal Company,5.73,$103.51M,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlb,NASDAQ
WPRT,Westport Innovations Inc,2.3,$147.65M,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wprt,NASDAQ
WEYS,"Weyco Group, Inc.",27.65,$298.5M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/weys,NASDAQ
WHLR,"Wheeler Real Estate Investment Trust, Inc.",1.83,$121.07M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlr,NASDAQ
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",23.4,$16.85M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrp,NASDAQ
WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0.0201,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrw,NASDAQ
WHF,"WhiteHorse Finance, Inc.",12.87,$192.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/whf,NASDAQ
WHFBL,"WhiteHorse Finance, Inc.",25.6299,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/whfbl,NASDAQ
WFM,"Whole Foods Market, Inc.",30.07,$10.26B,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wfm,NASDAQ
WILN,Wi-Lan Inc,1.12,$135.29M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/wiln,NASDAQ
WHLM,"Wilhelmina International, Inc.",7.1,$41.11M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/whlm,NASDAQ
WVVI,"Willamette Valley Vineyards, Inc.",7.045,$34.92M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvi,NASDAQ
WVVIP,"Willamette Valley Vineyards, Inc.",n/a,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvip,NASDAQ
WLDN,"Willdan Group, Inc.",9.13,$72.05M,2006,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/wldn,NASDAQ
WLFC,Willis Lease Finance Corporation,17.4,$143.22M,1996,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/wlfc,NASDAQ
WIBC,"Wilshire Bancorp, Inc.",12.4,$974.63M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wibc,NASDAQ
WIN,"Windstream Holdings, Inc.",6.44,$650.68M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/win,NASDAQ
WING,Wingstop Inc.,21.41,$611.92M,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wing,NASDAQ
WINA,Winmark Corporation,94.79,$391.3M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/wina,NASDAQ
WINS,Wins Finance Holdings Inc.,11.575,$61.46M,2014,Finance,Business Services,http://www.nasdaq.com/symbol/wins,NASDAQ
WTFC,Wintrust Financial Corporation,52.71,$2.55B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfc,NASDAQ
WTFCM,Wintrust Financial Corporation,26.84,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfcm,NASDAQ
WTFCW,Wintrust Financial Corporation,28.74,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfcw,NASDAQ
AGND,WisdomTree Barclays U.S. Aggregate Bond Negative Duration Fund,44.1696,$35.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agnd,NASDAQ
AGZD,WisdomTree Barclays U.S. Aggregate Bond Zero Duration Fund,48.01,$67.21M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agzd,NASDAQ
HYND,WisdomTree BofA Merrill Lynch High Yield Bond Negative Duratio,20.2,$8.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hynd,NASDAQ
HYZD,WisdomTree BofA Merrill Lynch High Yield Bond Zero Duration Fu,22.3734,$20.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyzd,NASDAQ
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,50.5,$17.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cxse,NASDAQ
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,20.32,$16.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcg,NASDAQ
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,67.42,$101.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcb,NASDAQ
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,20.605,$12.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgre,NASDAQ
DXGE,WisdomTree Germany Hedged Equity Fund,29.19,$398.44M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxge,NASDAQ
WETF,"WisdomTree Investments, Inc.",21.94,$3.04B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/wetf,NASDAQ
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,36.44,$204.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxjs,NASDAQ
JGBB,WisdomTree Japan Interest Rate Strategy Fund,48.45,$4.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jgbb,NASDAQ
DXKW,WisdomTree Korea Hedged Equity Fund,20.5601,$26.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxkw,NASDAQ
GULF,WisdomTree Middle East Dividend Fund,16.68,$40.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gulf,NASDAQ
CRDT,WisdomTree Strategic Corporate Bond Fund,72.41,$7.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crdt,NASDAQ
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,31.38,$547.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrw,NASDAQ
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,28.39,$26.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrs,NASDAQ
DXPS,WisdomTree United Kingdom Hedged Equity Fund,24.3,$35.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxps,NASDAQ
UBND,WisdomTree Western Asset Unconstrained Bond Fund,47.8532,$4.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubnd,NASDAQ
WIX,Wix.com Ltd.,25.31,$1B,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wix,NASDAQ
WLRH,WL Ross Holding Corp.,10.01,$625.94M,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/wlrh,NASDAQ
WLRHU,WL Ross Holding Corp.,10.5,$420M,2014,Finance,Business Services,http://www.nasdaq.com/symbol/wlrhu,NASDAQ
WLRHW,WL Ross Holding Corp.,0.51,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/wlrhw,NASDAQ
WMIH,WMIH Corp.,2.48,$511.3M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wmih,NASDAQ
WBKC,"Wolverine Bancorp, Inc.",26.1001,$56.89M,2011,Finance,Banks,http://www.nasdaq.com/symbol/wbkc,NASDAQ
WWD,"Woodward, Inc.",50.74,$3.21B,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wwd,NASDAQ
WRLD,World Acceptance Corporation,43.96,$392.07M,1991,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wrld,NASDAQ
WOWO,Wowo Limited,7.03,$551.01M,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/wowo,NASDAQ
WPCS,WPCS International Incorporated,1.78,$4.33M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/wpcs,NASDAQ
WPPGY,WPP plc,116.26,$30.85B,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/wppgy,NASDAQ
WMGI,Wright Medical Group N.V.,22.76,$2.34B,2011,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgi,NASDAQ
WMGIZ,Wright Medical Group N.V.,1.108,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgiz,NASDAQ
WSFS,WSFS Financial Corporation,34.98,$1.04B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfs,NASDAQ
WSFSL,WSFS Financial Corporation,27.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfsl,NASDAQ
WSCI,WSI Industries Inc.,4.25,$12.41M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wsci,NASDAQ
